timestamp_gatillo,event_type,ATR_14,RSI_14,Slope_50,Rejection_Power,BB_Position,Target_1x,Target_2x,Target_3x,Target_5x,Target_10x,Target_15x,Target_20x
2024-06-11 09:00:00,long,24.587141483380115,20.015050440591004,-3.629303086918262,0.3721843304345995,0.20107415337126142,1,1,1,1,1,1,1
2024-06-11 10:00:00,long,24.280274252767224,19.45908504978005,-3.8233604625356827,0.6904758380990114,0.2133022610834147,1,1,1,1,1,1,1
2024-06-11 13:00:00,long,29.81040001490128,23.61660635977751,-4.765391373485344,0.20724211453484684,0.18830509557949568,1,1,1,1,1,1,1
2024-06-11 14:00:00,long,29.706463586601195,30.105339138808755,-4.94616538205768,0.08344084960022452,0.268931162436298,1,1,1,1,1,1,1
2024-06-11 15:00:00,long,29.142723325808223,32.912718667502205,-5.085731980397205,0.30127674771643154,0.31577254207297994,1,1,1,1,1,1,1
2024-06-11 20:00:00,long,24.195204694356395,34.6031458756582,-5.415541762023906,0.4670831183171798,0.37244296348436046,1,1,1,1,1,1,1
2024-06-24 08:00:00,long,25.219588044071422,21.82781254863669,-3.5389229551597166,0.7034919470377782,0.09723079198995457,1,1,1,1,1,1,1
2024-06-24 13:00:00,long,30.728406211531098,29.568122805711987,-4.832428757575691,0.07101908602367868,0.19062463771981267,1,1,1,1,1,1,1
2024-06-24 14:00:00,long,31.5671648095003,32.72861494061023,-4.996517516313607,0.47703544902428663,0.2579597250281771,1,1,1,1,1,1,1
2024-06-24 15:00:00,long,31.209337254557422,30.147953512996235,-5.187069649994649,0.33074568367361057,0.20969510210871478,1,1,1,1,1,1,1
2024-07-03 14:00:00,long,19.19023055852347,32.63818127156073,-3.717008853581638,0.38801991051206736,0.26455302394601043,1,1,1,1,1,1,1
2024-07-03 21:00:00,long,25.756570981734757,27.756546574473706,-4.308836851881912,0.03154190341836805,-0.18824414019530872,1,1,1,1,1,1,1
2024-07-04 02:00:00,long,26.103271465504417,29.823159218809703,-4.949157253115548,0.2523501276174951,0.01003191127491832,1,1,1,1,1,1,1
2024-07-04 11:00:00,long,30.436593232796373,27.705184594825198,-6.250922813635856,0.22109522628598066,0.2142368856706581,1,1,1,1,1,1,1
2024-07-04 12:00:00,long,30.22736420914664,28.547492231167794,-6.35834767994764,0.7458343865791143,0.24962203270462227,1,1,1,1,1,1,1
2024-07-04 18:00:00,long,27.60912791403997,32.51179467176061,-6.333487514968274,0.145686013669733,0.26510655387559845,1,1,1,1,1,1,1
2024-07-05 03:00:00,long,44.39283276357797,24.860197001272304,-8.426531642170612,0.1276181281003801,0.08317401817596493,1,1,1,1,1,1,1
2024-07-05 04:00:00,long,43.43707375817242,23.191915486597487,-8.758028171395516,0.029587469815812617,0.08108701530619497,1,1,1,1,1,1,1
2024-07-25 02:00:00,long,34.22477727489432,16.745660228059993,-5.240047556512992,0.22140830986492852,0.1140203903259626,1,1,1,1,1,1,1
2024-07-25 03:00:00,long,33.063783261987574,17.42594440989049,-5.731163080105825,0.31215243275732646,0.156539072424872,1,1,1,1,1,1,1
2024-07-25 11:00:00,long,32.58868958742685,23.01875618448314,-7.817295140052087,0.2121163448396763,0.2487852269986832,1,1,1,1,1,1,1
2024-07-25 12:00:00,long,32.934657447510624,29.588915931336857,-7.943501013673504,0.05092026886971285,0.3268329028579862,1,1,1,1,1,1,1
2024-07-25 14:00:00,long,34.33902911994642,26.536285557283136,-8.446914735532468,0.19501899934378678,0.18502686394065934,1,1,1,1,1,1,1
2024-07-25 15:00:00,long,34.38824771332882,27.921248811284023,-8.72083807800103,0.369824662053352,0.18832424447756058,1,1,1,1,1,1,1
2024-08-02 19:00:00,long,35.64992820532887,23.685727278334426,-7.181267755208996,0.04716022252423415,0.1569105598875238,1,1,1,1,1,1,1
2024-08-02 22:00:00,long,36.58364223091069,23.0460034325826,-7.6549754201482125,0.034474448301928806,0.19329504722243177,1,1,1,1,1,1,1
2024-08-03 00:00:00,long,34.697792358722985,27.37306900560057,-7.727120894862067,0.269389159119803,0.2514455185735315,1,1,1,1,1,1,1
2024-08-04 16:00:00,long,38.58717292334744,30.638533571959574,-4.129314904622342,0.3550594721882475,0.1262024013347329,1,1,1,1,1,1,1
2024-08-04 17:00:00,long,38.2108997240155,31.300345555448544,-4.29075279714334,0.35505947218780803,0.1738626642216086,1,1,1,1,1,1,1
2024-08-04 19:00:00,long,38.494702806425096,24.4583538858516,-4.801473194988258,0.18004046303324006,0.06113029429000561,1,1,1,1,1,1,1
2024-08-05 02:00:00,long,84.16608822720784,11.914041645112171,-11.756466919548378,0.2561643730964332,0.08066039830091584,1,1,1,1,1,1,1
2024-08-05 05:00:00,long,82.75044291508489,25.198970900770988,-13.787747991794616,0.30430579911363836,0.22475626828672035,1,1,1,1,1,1,1
2024-08-05 06:00:00,long,83.38460680430025,23.555571324733048,-14.480046380460069,0.2889096469975236,0.20995274979702205,1,1,1,1,1,1,1
2024-08-27 13:00:00,long,20.26664759377642,25.322387983313195,-3.5456070235920656,0.008806993766120536,0.12112300293492813,1,1,1,1,1,1,1
2024-08-27 14:00:00,long,19.67502413285668,25.243212113445644,-3.6760181280320317,0.4534488001776944,0.15929308963753175,1,1,1,1,1,1,1
2024-08-27 15:00:00,long,19.16594117045265,24.193431996974432,-3.7828003543054107,0.5362407799606033,0.16676988096160744,1,1,1,1,1,1,1
2024-08-27 22:00:00,long,30.81655852753412,20.324470931597453,-5.614114707566919,0.06687211794672782,0.16258926661724157,1,1,1,1,1,1,1
2024-08-28 03:00:00,long,26.97132329365703,21.228758904193022,-6.4998990678366155,0.08135628656616212,0.18528317235620412,1,1,1,1,1,1,1
2024-08-28 04:00:00,long,27.493194482881506,31.58841350723599,-6.610793479072561,0.04302737922515833,0.3102240503173328,1,1,1,1,1,1,1
2024-09-06 17:00:00,long,34.3647440848577,31.134177661593178,-3.7575514335953994,0.10745226819350111,0.11906342311172374,1,1,1,1,1,1,1
2024-09-06 18:00:00,long,32.8740547386036,30.6142553850413,-3.931104996770671,0.5798974603275483,0.14494246230525637,1,1,1,1,1,1,1
2024-10-02 10:00:00,long,24.38369733110761,32.05445705741654,-4.430980229331829,0.3104075256555382,0.07681694092457873,1,1,1,1,1,1,1
2024-10-02 20:00:00,long,26.373113841749042,28.481179084570513,-5.655546344855542,0.3204574971934522,0.1255385248254552,1,1,1,1,1,1,1
2024-10-02 21:00:00,long,25.97458011773127,33.54192292859687,-5.7127676395088915,0.0044527607251414435,0.23101817042092046,1,1,1,1,1,1,1
2024-10-31 23:00:00,long,22.776339093710252,28.1578132380094,-3.6643183330943216,0.4968619875993659,0.22964658247285188,1,1,1,1,1,1,1
2024-12-09 22:00:00,long,66.23778091568444,31.35093500696553,-5.501810044357802,0.05271967006658174,0.0982966444585988,1,1,1,1,1,1,0
2024-12-09 23:00:00,long,67.2657865818427,29.505648197350602,-5.849076822480967,0.1965772299123483,0.07660300038159376,1,1,1,1,1,1,0
2024-12-18 22:00:00,long,52.59367025371553,32.393215999327126,-7.108236998821886,0.2736856147570037,0.1513289254091551,1,1,1,1,1,1,1
2024-12-19 18:00:00,long,69.08618647079435,33.27308507933269,-8.935496092299507,0.16633783638543845,0.1537392781623225,1,1,1,1,1,1,1
2024-12-19 19:00:00,long,66.92104053408049,31.181081166622064,-9.163459679816834,0.17492638795880439,0.1275933386803831,1,1,1,1,1,1,1
2024-12-19 20:00:00,long,65.94326518907475,30.55426783242345,-9.486555697877241,0.4004929619464558,0.14942681242233083,1,1,1,1,1,1,1
2024-12-20 00:00:00,long,63.398990854801795,34.80436951884619,-10.443030130039045,0.5247364890290674,0.23688972879542575,1,1,1,1,1,1,1
2024-12-20 01:00:00,long,62.31903034049451,32.3711465408485,-10.742799268925406,0.22242024465982246,0.1944583566492761,1,1,1,1,1,1,1
2024-12-20 02:00:00,long,62.10222830050206,31.1394909854805,-11.064451495008052,0.5787737581038913,0.18268519188202959,1,1,1,1,1,1,1
2025-01-07 18:00:00,long,36.74159074054993,19.39987326755295,-3.917906616209373,0.10562374375780273,0.16271187181371774,1,1,1,1,1,1,1
2025-01-07 19:00:00,long,35.643120300932075,18.374600984669826,-4.4306807545937845,0.23519251440223132,0.1717702828977121,1,1,1,1,1,1,1
2025-01-07 23:00:00,long,34.891146703718356,22.468204815807297,-6.307477003366066,0.2573124931504941,0.23033835580994289,1,1,1,1,1,1,1
2025-01-08 00:00:00,long,34.46174684601703,21.35355644009168,-6.7505791607574,0.4629254680039743,0.22749010966882552,1,1,1,1,1,1,1
2025-01-08 03:00:00,long,36.773346734920196,31.700702520464123,-7.875373187547599,0.0,0.3118925546433754,1,1,1,1,1,1,1
2025-01-08 08:00:00,long,33.485066483440185,32.51512034899576,-9.239178905490563,0.5530631252620564,0.22939886680387078,1,1,1,1,1,1,1
2025-01-27 07:00:00,long,32.370808730977274,23.785938647832676,-4.843738663216708,0.030050177432380466,0.17804834589181776,1,1,1,1,1,1,1
2025-02-02 00:00:00,long,33.32943948821396,31.5842015833439,-3.546442607509147,0.0013487470804524955,0.1103010649990892,1,1,1,1,1,1,1
2025-02-02 19:00:00,long,55.82609957933068,22.325819993651024,-8.278290780545344,0.05976943908127786,0.03398379867864638,1,1,1,1,1,1,1
2025-02-24 23:00:00,long,39.44882920006078,18.010595341582256,-1.8288781942903511,0.29727775563042963,0.10049290809048106,1,1,1,1,1,1,1
2025-02-25 00:00:00,long,38.2746018739207,17.533909302664995,-2.100476114050654,0.32423108190166944,0.1322576825587257,1,1,1,1,1,1,1
2025-02-25 02:00:00,long,36.80732541657547,19.308797202893317,-2.6121876523742595,0.16110985629495436,0.15858870396419605,1,1,1,1,1,1,1
2025-02-25 07:00:00,long,47.069489409138264,33.00243295931688,-4.648177064397799,0.17226555611720024,0.274981881945074,1,1,1,1,1,1,1
2025-02-25 10:00:00,long,45.517493748653635,26.212826661211032,-5.524637393424747,0.303787701663776,0.17373480353468476,1,1,1,1,1,1,1
2025-02-28 04:00:00,long,44.897355306885814,27.172014080251394,-5.867425143984477,0.37807003771366443,0.15499112689194763,1,1,1,1,1,1,1
2025-02-28 06:00:00,long,43.178712608533694,30.096374385123063,-5.970628347391547,0.11699421034242016,0.2024520413130994,1,1,1,1,1,1,1
2025-03-10 18:00:00,long,42.371458459731045,31.15160575417832,-5.602661469535087,0.24083187691690483,0.15600964357283245,1,1,1,1,1,1,1
2025-03-10 21:00:00,long,49.609062872676496,34.16477011205558,-6.204297337495169,0.11119654456578999,0.21688873034776887,1,1,1,1,1,1,1
2025-03-10 23:00:00,long,46.51197906896544,34.233791749802414,-6.406104416598736,0.603066692374977,0.2568386628955209,1,1,1,1,1,1,1
2025-04-06 22:00:00,long,28.317896009981485,25.20625048263043,-4.373050499677977,0.1184705920832466,0.20105291209770282,1,1,1,1,1,1,1
2025-04-06 23:00:00,long,30.353975637589958,21.602379367664525,-4.727382424056275,0.25021470387596234,0.14288472583437242,1,1,1,1,1,1,1
2025-04-07 00:00:00,long,29.810603427776385,24.389878670456753,-5.04479104987298,0.16381718353687036,0.19747033249101142,1,1,1,1,1,1,1
2025-04-07 01:00:00,long,29.283617234613796,23.28741889971686,-5.3744168143229185,0.49372108609557414,0.19849437250362428,1,1,1,1,1,1,1
2025-04-07 04:00:00,long,38.48572162064368,30.5849255279755,-6.722815173519663,0.0421697497990712,0.21513797225393014,1,1,1,1,1,1,1
2025-04-07 05:00:00,long,37.6996456490477,29.478369387319407,-7.052167658539227,0.46022373324428123,0.20899608919089593,1,1,1,1,1,1,1
2025-04-07 06:00:00,long,37.44180425965144,31.17127449136261,-7.329001399249066,0.011638515987800227,0.24679106512406349,1,1,1,1,1,1,1
2025-06-05 22:00:00,long,32.47185681845434,31.484398600537777,-3.632070241466703,0.36821079844618804,0.20034138631986606,1,1,1,1,1,1,1
2025-06-13 01:00:00,long,40.189754254477464,28.302383115689008,-5.3229373568315,0.25362225622629814,0.16026026454551487,1,1,1,1,1,1,1
2025-06-21 22:00:00,long,33.150207814006116,21.659824382772477,-4.606238701367275,0.4647925121114923,0.07257157994630625,1,1,1,1,1,1,1
2025-06-21 23:00:00,long,32.37150222338424,21.07426412218968,-4.797306350538913,0.41326540640593845,0.10619368551626411,1,1,1,1,1,1,1
2025-06-22 00:00:00,long,31.85546053587823,29.57527215299066,-4.9340087404548365,0.001382064277924767,0.2169682799404963,1,1,1,1,1,1,1
2025-06-22 01:00:00,long,30.595847216901205,30.86396251494712,-5.040114890857266,0.25557167583653323,0.2551338206341261,1,1,1,1,1,1,1
2025-06-22 06:00:00,long,27.98157364734843,31.12709817602634,-5.356939497513491,0.016124931267784942,0.2719365202729222,1,1,1,1,1,1,1
2025-06-22 10:00:00,long,34.453426422389576,26.038988611768726,-5.1572810394022,0.22099033990881173,0.061376668736575955,1,1,1,1,1,1,1
2025-06-22 14:00:00,long,32.51189508924899,28.37054656681631,-5.451309003031731,0.3220041898474014,0.09213918209463412,1,1,1,1,1,1,1
2025-06-22 15:00:00,long,31.509130016981192,28.644504780386352,-5.6523012912567445,0.5697178978865094,0.1388075522541741,1,1,1,1,1,1,1
2025-08-01 09:00:00,long,39.78352805093231,30.307908802810935,-4.038547796075217,0.21032139078645534,0.042349210409546256,1,1,1,1,1,1,1
2025-08-01 20:00:00,long,45.242339136074484,34.26955102951434,-7.972203758563981,0.09008779081545076,0.1826578804722021,1,1,1,1,1,1,1
2025-08-29 09:00:00,long,45.7677926850199,33.66363273465689,-4.881742325239133,0.13605487131845065,0.08888221731424725,1,1,1,1,0,0,0
2025-08-29 10:00:00,long,48.12115761540421,29.53976946440283,-5.180869305133199,0.3291908193673259,-0.008516384461120524,1,1,1,1,0,0,0
2025-09-22 06:00:00,long,37.50692416201692,22.21752071975921,-4.941016124787107,0.034534760541352315,0.15954017349930594,1,1,1,1,1,1,0
2025-09-22 07:00:00,long,35.85960949412998,21.898139781611878,-5.428728943081372,0.4896791448315758,0.18591622286778367,1,1,1,1,1,1,0
2025-09-22 08:00:00,long,35.148926394577835,25.047089282455875,-5.864415195454897,0.17147609311483508,0.23616726576082928,1,1,1,1,1,1,0
2025-09-22 11:00:00,long,34.94705077141222,24.094928510018264,-7.024872243607883,0.18509275708868023,0.24948446275713482,1,1,1,1,1,1,0
2025-09-22 12:00:00,long,33.85828935552559,24.316951090359208,-7.348295171760283,0.2993037416984251,0.2698697486788122,1,1,1,1,1,1,0
2025-10-10 20:00:00,long,89.20634528999324,19.021688476207377,-9.50327199724131,0.31996626116804555,0.106171721014953,1,1,1,0,0,0,0
2025-10-10 21:00:00,long,91.19220908799373,15.399661784581234,-10.229589775371235,0.042340663436986024,0.0351332532207293,1,1,1,1,0,0,0
2025-10-10 22:00:00,long,93.61316791308704,29.08680985060746,-10.659904881819514,0.008099696954615541,0.19576369310605127,1,1,1,0,0,0,0
2025-10-10 23:00:00,long,92.90190824877368,26.933418592196013,-11.227236607836673,0.26753647555811266,0.17497680980699085,1,1,1,1,0,0,0
2025-10-11 00:00:00,long,88.60003700035413,29.125878225414564,-11.852874740463715,0.10670144132224914,0.22488559754778226,1,1,1,1,0,0,0
2025-10-11 01:00:00,long,86.63473729827172,28.19741725248372,-12.368892574903798,0.40255327133779495,0.22953623165901368,1,1,1,1,0,0,0
2025-10-29 19:00:00,long,43.26453530489631,34.47484520909292,-4.285903128930076,0.25135106890572834,-0.0065610081037528675,1,0,0,0,0,0,0
2025-11-03 14:00:00,long,43.38221261886953,33.86204730889958,-5.122032227597849,0.13339683274319383,0.19053629828732255,0,0,0,0,0,0,0
2025-11-03 16:00:00,long,44.20759374145284,28.03467871559287,-5.814718373693898,0.11492299794478993,-0.00961645760107628,1,0,0,0,0,0,0
2025-11-03 17:00:00,long,44.699787473491924,32.90913740170088,-6.115679684363656,0.09808920539964242,0.10709254618796456,1,0,0,0,0,0,0
2025-11-04 19:00:00,long,71.19074161060273,33.570081266725,-11.040712810388507,0.0,0.24696292516042606,1,1,1,1,0,0,0
2025-11-13 20:00:00,long,49.29857477545813,29.452322198666142,-3.951676236933824,0.10123436410348419,0.18720194778252422,1,0,0,0,0,0,0
2025-11-14 05:00:00,long,49.90921417230619,33.403991319389064,-7.47019304361006,0.12329857255461986,0.24189542260007782,1,0,0,0,0,0,0
2022-05-30 22:00:00,short,16.06489182816642,78.76425978709949,4.722633043395337,0.013434994791002375,0.8865407565681418,1,1,1,1,1,1,1
2022-07-17 05:00:00,short,15.56507080813111,65.8671948964132,3.5161951525711777,0.47441641181068717,0.6274147957768746,1,1,1,1,1,1,0
2022-07-18 08:00:00,short,17.88528663312452,78.16759759496858,3.5332744750493026,0.9246197190115901,0.8224193743483031,1,1,1,1,1,1,1
2022-07-19 13:00:00,short,23.457318906549062,67.00496943742489,4.704416479397795,0.28843258777712594,0.9331721399340642,1,1,1,1,1,1,1
2022-07-27 20:00:00,short,19.628364572075366,79.08995405016232,3.746575228662464,0.11178920317698164,0.8648243172119071,1,1,1,1,1,1,1
2022-07-27 21:00:00,short,18.83908857376999,77.33518189660748,4.101097563750666,0.24612103479565806,0.8150658346323636,1,1,1,1,1,1,1
2022-07-27 22:00:00,short,21.485823005000714,82.14376242301297,4.48142607510805,0.012083844983229754,0.9173281236908625,1,1,1,1,1,1,1
2022-07-27 23:00:00,short,20.926389069600663,78.3009285294876,4.822462744026536,0.29488248573756687,0.8444988313453887,1,1,1,1,1,1,1
2022-07-28 00:00:00,short,20.3610894255792,73.99805646660464,5.111582462924822,0.2011058474520887,0.7784614406806377,1,1,1,1,1,1,1
2022-07-28 01:00:00,short,20.070311516744965,75.37212865467741,5.432040110562483,0.12447854385099663,0.7850345549390624,1,1,1,1,1,1,1
2022-07-28 02:00:00,short,19.222111730913184,72.75014146731871,5.710239932609446,0.13941745114289883,0.7397705177176709,1,1,1,1,1,1,1
2022-07-28 16:00:00,short,25.91265521505166,74.7268811808084,7.300228632666938,0.0,0.991514878923911,1,1,1,1,1,1,1
2022-07-28 17:00:00,short,25.90255505599082,71.09224658731229,7.281229568434305,0.43770974821953046,0.8812696226916177,1,1,1,1,1,1,1
2022-07-28 18:00:00,short,25.002827622862913,71.2136449594451,7.251231270782138,0.7645670977601168,0.8454115941967217,1,1,1,1,1,1,1
2022-07-28 20:00:00,short,25.215014799433323,65.03195272297,7.078528496157659,0.9052726075045823,0.7063326774333334,1,1,1,1,1,1,1
2022-08-18 05:00:00,short,14.772230163295061,92.6864640581757,3.345719492762833,0.0,0.7893186676971098,1,1,1,1,1,1,1
2022-10-26 08:00:00,short,13.443539692922116,70.81254185344503,4.62554064832459,0.2452832907095636,0.7846204475993026,1,1,1,1,1,1,1
2022-10-26 11:00:00,short,16.29756700590796,75.5687418292054,5.191208181789675,0.24730361717273908,0.9553319581137033,1,1,1,1,1,1,1
2022-10-26 12:00:00,short,16.69544871985024,67.27877585091746,5.272765657820037,0.13639155017367832,0.7848457369897511,1,1,1,1,1,1,1
2022-10-26 13:00:00,short,16.324238292796643,69.10873621105766,5.371434177316221,0.037852627158791785,0.8181844116952203,1,1,1,1,1,1,1
2022-10-26 14:00:00,short,16.046289372539746,67.78582620752759,5.435248257112941,0.6660682686361605,0.7717793166326081,1,1,1,1,1,1,1
2022-10-26 17:00:00,short,15.329091170747228,65.30132281575301,5.537047475266235,0.4166546249125804,0.6919024430562247,1,1,1,1,1,1,1
2022-10-26 18:00:00,short,15.984910143915284,68.08155475807793,5.574712490201506,0.10737362309586777,0.7677373965989785,1,1,1,1,1,1,1
2023-02-16 01:00:00,short,9.732528624996538,88.13094997587983,3.74205414222603,0.20057736417923755,0.7964189930177654,1,1,1,1,1,1,1
2023-02-16 02:00:00,short,9.296113255739652,87.8628643536095,3.840355110831999,0.6100704251044468,0.7693622194741445,1,1,1,1,1,1,1
2023-02-16 13:00:00,short,12.548788817685821,74.05867095589834,4.16183296626425,0.24060649890896788,0.9609386728143524,1,1,1,1,1,1,1
2023-03-13 17:00:00,short,19.949264399615025,71.18238191429352,4.801934369598979,0.13631227900317686,0.7999783408552779,1,1,1,1,1,0,0
2023-03-13 18:00:00,short,19.632550240056815,73.77046318105889,4.933777897819289,0.0,0.8467558381001419,1,1,1,1,1,1,0
2023-03-13 21:00:00,short,18.466696354522565,69.74045212406763,5.13874983437582,0.09268890053313335,0.7472045040646861,1,1,1,1,1,1,0
2023-03-13 22:00:00,short,17.977522981285233,66.43479515150689,5.164943382919411,0.5428882153276386,0.6866343522202888,1,1,1,1,1,1,0
2023-03-14 01:00:00,short,16.994155244295072,66.2913697054739,5.174854457685262,0.6704913532223071,0.6491857694965583,1,1,1,1,1,1,0
2023-03-14 13:00:00,short,21.03655335348244,71.22088846731198,4.3034380274923265,0.26641591784034,0.8489777391415317,1,1,1,1,1,1,0
2023-06-21 19:00:00,short,14.04330109928391,78.29558410390513,3.601333475565453,0.6944100651762664,0.8742086213947107,1,1,1,1,1,1,1
2023-06-21 23:00:00,short,15.866163118573684,75.34692022733537,4.178587523711207,0.165010095765064,0.8427884998750625,1,1,1,1,1,1,1
2023-06-22 00:00:00,short,15.237149974296997,75.71874756715975,4.276844844814732,0.6634354665699858,0.8240705656852074,1,1,1,1,1,1,1
2023-10-24 02:00:00,short,20.81649441251653,72.50072779501708,3.5832290957256374,0.4955988054426226,0.808151155442432,1,1,1,1,1,1,1
2023-10-24 04:00:00,short,19.642809042669352,73.55545375061935,3.941157720461984,0.0443958381557339,0.7844726579459412,1,1,1,1,1,1,1
2023-10-24 05:00:00,short,19.78219568353582,74.66677921422107,4.0900986726930135,0.13904149572165359,0.7853685139544851,1,1,1,1,1,1,1
2023-10-24 09:00:00,short,18.60036766767086,70.70393811665659,4.591059719466398,0.24998287653841714,0.7071923131230673,1,1,1,1,1,1,1
2023-11-09 23:00:00,short,24.021931080556158,75.93299507724119,4.658314637170904,0.279528312710531,0.8329050900936811,1,1,1,1,1,1,1
2023-11-10 00:00:00,short,23.881797446080714,77.24118308734977,4.9643234006466015,0.17509207562774443,0.8348646847905503,1,1,1,1,1,1,1
2023-11-10 01:00:00,short,23.087504560953516,73.23924627782316,5.206463312261319,0.17657282827762277,0.7736191732213166,1,1,1,1,1,1,1
2023-12-28 00:00:00,short,19.721219652759725,71.77147901788634,3.800515977001493,0.4792609174080281,0.7647860699655417,1,1,1,1,1,1,1
2024-01-10 22:00:00,short,37.857291452953625,70.58762134398336,5.659092403221514,0.009418577816497627,0.8847499074948836,1,1,1,1,1,1,1
2024-01-10 23:00:00,short,37.803806517092646,72.97874829746685,6.069774211718599,0.03437051173612813,0.9153769920657914,1,1,1,1,1,1,1
2024-01-11 00:00:00,short,36.60310430776458,73.44524982164947,6.474399712856939,0.2055270348281307,0.8854320346417978,1,1,1,1,1,1,1
2024-01-11 03:00:00,short,33.90241266452311,65.88130425372091,7.3152191235966875,0.03245447257385653,0.7200504172040815,1,1,1,1,1,1,1
2024-01-11 04:00:00,short,33.47970765232859,68.99302067113989,7.583794619890082,0.0003580746191651894,0.7797751465341778,1,1,1,1,1,1,1
2024-01-11 09:00:00,short,31.621054117216797,67.11660884946487,8.6500656783181,0.43220648583612564,0.7385627259164491,1,1,1,1,1,1,1
2024-02-13 06:00:00,short,17.45694749456837,66.64812159258614,3.9208052978076595,0.14602338282023722,0.7072271066786532,1,1,1,1,1,1,1
2024-02-14 23:00:00,short,22.868970475091803,66.88440069403609,3.516340604024106,0.0,0.9145707339053736,1,1,1,1,1,1,1
2024-02-25 21:00:00,short,18.978070466578206,69.5703512617516,3.7038779177106607,0.3872433230053765,0.8307335871757383,1,1,1,1,1,1,1
2024-02-25 23:00:00,short,18.88657857853628,66.37945606752199,3.6917575175128166,0.14623773493306128,0.7702679893436034,1,1,1,1,1,1,1
2024-02-26 23:00:00,short,28.68906890166895,65.06324067388884,3.5620880512490025,0.2671679583165998,0.789648331817215,1,1,1,1,1,1,1
2024-02-27 02:00:00,short,26.48649594850919,68.534920400494,3.876724359707706,0.0,0.8143759899846545,1,1,1,1,1,1,1
2024-02-27 07:00:00,short,24.798971205030085,68.28655441306925,4.299097587061249,0.3499790145744072,0.8584787067867421,1,1,1,1,1,1,1
2024-02-28 09:00:00,short,30.40978228607313,66.39671018552889,3.9222754333047583,0.0018949835109858045,0.9695766108421262,1,1,1,1,1,1,1
2024-02-28 10:00:00,short,31.492378886117876,67.72964488755338,3.8356272705188283,0.6061614570889035,0.9593287264733846,1,1,1,1,1,1,1
2024-02-29 01:00:00,short,49.480001186539425,66.7811168558025,4.178375491790108,0.13832264677475684,0.9843924746904014,1,1,1,1,1,1,1
2024-03-12 17:00:00,short,58.105076112601914,72.99355141079741,8.647407727593556,0.2523022255125627,0.6877639474743666,1,1,1,1,1,1,1
2024-03-12 18:00:00,short,55.561341387101784,73.40055586992297,9.136044938456797,0.35316002734939295,0.6740081573392477,1,1,1,1,1,1,1
2024-03-12 19:00:00,short,54.40263973862307,75.60022273028619,9.655828670788976,0.0597887684499017,0.688443818771756,1,1,1,1,1,1,1
2024-03-13 03:00:00,short,41.39036195494583,76.45110314322746,13.18222535598731,0.755591322660561,0.7796335251988156,1,1,1,1,1,1,1
2024-03-13 04:00:00,short,41.5622336931497,78.77544400634582,13.496153081661456,0.0025062786374683743,0.9086546251367568,1,1,1,1,1,1,1
2024-03-13 05:00:00,short,40.11204995619615,74.40139885432944,13.725933043560842,0.24422009895744848,0.8029774700192255,1,1,1,1,1,1,1
2024-03-25 23:00:00,short,32.60531884497307,68.18846527707191,6.528924010142163,0.15088931930312835,0.7152015084806858,1,1,1,1,1,1,1
2024-05-20 22:00:00,short,55.89415454977542,89.20066856960915,8.444291842120053,0.21644388845632231,0.8626499605713771,1,1,1,1,1,1,1
2024-05-21 05:00:00,short,44.94068642413545,79.6950758532611,14.353402237354992,0.0,0.6846420578331935,1,1,1,1,1,1,1
2024-05-21 11:00:00,short,51.18852075879915,79.77858134171846,18.269026679129627,0.9121565658489421,0.8122863744313673,1,1,1,1,1,1,1
2024-05-21 21:00:00,short,44.18996014739107,69.23907831896469,18.87626307084055,0.4625427918974688,0.725128982586631,1,1,1,1,1,1,1
2024-05-27 03:00:00,short,28.570057099462066,65.59221416382161,3.733672419501899,0.00017252163755258185,0.8545138010205542,1,1,1,1,1,1,1
2024-07-15 03:00:00,short,22.162440151497723,80.41376512464954,3.5442084169787718,0.14595811977203915,0.9017736862198171,1,1,1,1,1,1,1
2024-07-15 05:00:00,short,21.877665955894447,76.84921305966161,3.888359842594613,0.44939690709202074,0.8003178437225997,1,1,1,1,1,1,1
2024-07-15 09:00:00,short,20.877492395174368,74.3874285065129,4.421982405685793,0.07831599452379105,0.7495006777841517,1,1,1,1,1,1,1
2024-07-15 10:00:00,short,21.34933868675476,76.76902925996467,4.589403414797415,0.1728854085419785,0.792874544805228,1,1,1,1,1,1,1
2024-07-15 15:00:00,short,24.367627443710706,75.90621053008103,5.261340946134228,0.3104710731911067,0.8884194516750092,1,1,1,1,1,1,1
2024-07-15 17:00:00,short,24.99396774168883,74.33193015571152,5.568019439480843,0.21477803978200427,0.9603128731646722,1,1,1,1,1,1,1
2024-07-15 20:00:00,short,28.43524129151243,75.2446478772587,6.275235357947277,0.4571050348047783,0.9444935844958433,1,1,1,1,1,1,1
2024-07-15 21:00:00,short,27.758406230832964,76.18793098066648,6.4641341219134905,0.1789191806239001,0.9273778519035941,1,1,1,1,1,1,1
2024-07-15 22:00:00,short,27.437466327602028,70.78682682748631,6.615966632358483,0.2335262801917559,0.8149737119999092,1,1,1,1,1,1,1
2024-09-20 05:00:00,short,21.271850678209944,71.37303822689766,5.262424691939323,0.6949865747403108,0.8161556232680218,1,1,1,1,1,1,1
2024-09-20 11:00:00,short,23.84471375844058,67.4620581188132,5.203084980710405,0.34783066404631124,0.764075408392481,1,1,1,1,1,1,1
